S.No,Name,Url
468,Torrent Pharma.,https://www.screener.in/company/TORNTPHARM/consolidated/
469,Clean Science,https://www.screener.in/company/CLEAN/consolidated/
470,Inventurus Knowl,https://www.screener.in/company/IKS/consolidated/
471,Kaycee Inds.,https://www.screener.in/company/504084/
472,Panorama Studios,https://www.screener.in/company/539469/consolidated/
473,SML ISUZU,https://www.screener.in/company/SMLISUZU/
474,Pulz Electronics,https://www.screener.in/company/PULZ/consolidated/
475,Heritage Foods,https://www.screener.in/company/HERITGFOOD/consolidated/
476,Vedanta,https://www.screener.in/company/VEDL/consolidated/
477,Harshdeep,https://www.screener.in/company/544105/
478,Khaitan (India),https://www.screener.in/company/KHAITANLTD/
479,Banganga Paper,https://www.screener.in/company/512025/consolidated/
480,Covance Softsol,https://www.screener.in/company/544361/consolidated/
481,Prec. Wires (I),https://www.screener.in/company/PRECWIRE/
482,Quest,https://www.screener.in/company/QUESTLAB/
483,Prakash Pipes,https://www.screener.in/company/PPL/
484,Prabhhans Inds,https://www.screener.in/company/530361/
485,Pix Transmission,https://www.screener.in/company/PIXTRANS/consolidated/
486,Innovana Think.,https://www.screener.in/company/INNOVANA/consolidated/
487,Vedant Fashions,https://www.screener.in/company/MANYAVAR/
488,V.L.Infraproject,https://www.screener.in/company/VLINFRA/
489,J B Chemicals &,https://www.screener.in/company/JBCHEPHARM/consolidated/
490,Univastu India,https://www.screener.in/company/UNIVASTU/consolidated/
491,EMS,https://www.screener.in/company/EMSLIMITED/consolidated/
492,Trident Techlabs,https://www.screener.in/company/TECHLABS/consolidated/
493,Brijlaxmi Leas.,https://www.screener.in/company/532113/
494,Orient Tech.,https://www.screener.in/company/ORIENTTECH/
495,Gabriel India,https://www.screener.in/company/GABRIEL/
496,Raghav Product.,https://www.screener.in/company/RPEL/consolidated/
497,Tiger Logistics,https://www.screener.in/company/536264/
498,Dynamic Cables,https://www.screener.in/company/DYCL/
499,TBO Tek,https://www.screener.in/company/TBOTEK/consolidated/
500,HBL Engineering,https://www.screener.in/company/HBLENGINE/consolidated/
501,V-Marc India,https://www.screener.in/company/VMARCIND/
502,AVP Infracon,https://www.screener.in/company/AVPINFRA/
503,Purple United,https://www.screener.in/company/PURPLEUTED/
504,Nacdac Infra.,https://www.screener.in/company/544313/
505,Ceinsys Tech,https://www.screener.in/company/538734/consolidated/
506,Doms Industries,https://www.screener.in/company/DOMS/consolidated/
507,Upsurge Invest.,https://www.screener.in/company/531390/
508,Sheetal Univer.,https://www.screener.in/company/SHEETAL/
509,Nexxus Petro,https://www.screener.in/company/544265/
510,Blue Star,https://www.screener.in/company/BLUESTARCO/consolidated/
511,NAPS Global,https://www.screener.in/company/544373/
512,Thyrocare Tech.,https://www.screener.in/company/THYROCARE/consolidated/
513,Pratham EPC,https://www.screener.in/company/PRATHAM/consolidated/
514,Shriram Pistons,https://www.screener.in/company/SHRIPISTON/consolidated/
515,Barflex Poly.,https://www.screener.in/company/BARFLEX/
516,Bio Green Papers,https://www.screener.in/company/534535/consolidated/
517,Keltech Energies,https://www.screener.in/company/506528/
518,Shivalik Bimetal,https://www.screener.in/company/SBCL/consolidated/
519,K2 Infragen,https://www.screener.in/company/K2INFRA/
520,Caplin Point Lab,https://www.screener.in/company/CAPLIPOINT/consolidated/
521,Angel One,https://www.screener.in/company/ANGELONE/consolidated/
522,Tata Technolog.,https://www.screener.in/company/TATATECH/consolidated/
523,Vruddhi Engineer,https://www.screener.in/company/544157/
524,Radhika Jeweltec,https://www.screener.in/company/RADHIKAJWE/
525,3B Blackbio,https://www.screener.in/company/532067/consolidated/
526,Tatia Global,https://www.screener.in/company/521228/consolidated/
527,Fine Organic,https://www.screener.in/company/FINEORG/
528,Asian Paints,https://www.screener.in/company/ASIANPAINT/consolidated/
529,Schaeffler India,https://www.screener.in/company/SCHAEFFLER/
530,Le Lavoir,https://www.screener.in/company/539814/
531,Eleganz Interior,https://www.screener.in/company/ELGNZ/consolidated/
532,Welspun Corp,https://www.screener.in/company/WELCORP/consolidated/
533,Dev Information,https://www.screener.in/company/DEVIT/consolidated/
534,Hind.Construct.,https://www.screener.in/company/HCC/consolidated/
535,Petronet LNG,https://www.screener.in/company/PETRONET/consolidated/
536,Vdeal,https://www.screener.in/company/VDEAL/
537,MSTC,https://www.screener.in/company/MSTCLTD/consolidated/
538,Venus Pipes,https://www.screener.in/company/VENUSPIPES/
539,Lakshya Powertec,https://www.screener.in/company/LAKSHYA/
540,KPT Industries,https://www.screener.in/company/505299/
541,DC Infotech,https://www.screener.in/company/DCI/
542,Manoj Ceramic,https://www.screener.in/company/544073/consolidated/
543,Vesuvius India,https://www.screener.in/company/VESUVIUS/
544,Brady & Morris,https://www.screener.in/company/505690/
545,Voler Car,https://www.screener.in/company/VOLERCAR/
546,Engineers India,https://www.screener.in/company/ENGINERSIN/consolidated/
547,Vadilal Inds.,https://www.screener.in/company/VADILALIND/consolidated/
548,EIH Assoc.Hotels,https://www.screener.in/company/EIHAHOTELS/
549,Geekay Wires,https://www.screener.in/company/GEEKAYWIRE/
550,Revathi Equip,https://www.screener.in/company/RVTH/
551,Arunaya Organics,https://www.screener.in/company/ARUNAYA/
552,Bhansali Engg.,https://www.screener.in/company/BEPL/consolidated/
553,Havells India,https://www.screener.in/company/HAVELLS/consolidated/
554,Refex Industries,https://www.screener.in/company/REFEX/
555,Creative Graphic,https://www.screener.in/company/CGRAPHICS/consolidated/
556,Vimta Labs,https://www.screener.in/company/VIMTALABS/
557,TRF,https://www.screener.in/company/TRF/consolidated/
558,DMR Hydroengg.,https://www.screener.in/company/543410/consolidated/
559,Magna Electrocas,https://www.screener.in/company/517449/
560,Epigral,https://www.screener.in/company/EPIGRAL/
561,Deepak Builders,https://www.screener.in/company/DBEIL/
562,Berger Paints,https://www.screener.in/company/BERGEPAINT/consolidated/
563,Alivus Life,https://www.screener.in/company/ALIVUS/
564,Jyothy Labs,https://www.screener.in/company/JYOTHYLAB/consolidated/
565,Sumitomo Chemi.,https://www.screener.in/company/SUMICHEM/
566,Paradeep Pari.,https://www.screener.in/company/544383/
567,Avanti Feeds,https://www.screener.in/company/AVANTIFEED/consolidated/
568,GHCL,https://www.screener.in/company/GHCL/consolidated/
569,Forbes Precision,https://www.screener.in/company/544186/
570,Denta Water,https://www.screener.in/company/DENTA/
571,Freshara Agro,https://www.screener.in/company/FRESHARA/
572,Promact Impex,https://www.screener.in/company/526494/
573,Prevest Denpro,https://www.screener.in/company/543363/
574,Netlink Solns(I),https://www.screener.in/company/509040/
575,Jash Engineering,https://www.screener.in/company/JASH/consolidated/
576,Dharni Capital,https://www.screener.in/company/543753/consolidated/
577,Ganesh Green,https://www.screener.in/company/GGBL/consolidated/
578,Kriti Nutrients,https://www.screener.in/company/KRITINUT/
579,Nila Spaces,https://www.screener.in/company/NILASPACES/consolidated/
580,GP Eco,https://www.screener.in/company/GPECO/
581,Vinyl Chemicals,https://www.screener.in/company/VINYLINDIA/
582,Naturewings Hol.,https://www.screener.in/company/544245/
583,Guj Pipavav Port,https://www.screener.in/company/GPPL/
584,Automotive Stamp,https://www.screener.in/company/ASAL/
585,ICICI Lombard,https://www.screener.in/company/ICICIGI/
586,Systematix Corp.,https://www.screener.in/company/526506/consolidated/
587,Varun Beverages,https://www.screener.in/company/VBL/consolidated/
588,Guj. Toolroom,https://www.screener.in/company/513337/consolidated/
589,Arihant Academy,https://www.screener.in/company/ARIHANTACA/
590,Rajasthan Gases,https://www.screener.in/company/526873/
591,Agarwal Fortune,https://www.screener.in/company/530765/
592,Indegene,https://www.screener.in/company/INDGN/consolidated/
593,Rapid Fleet,https://www.screener.in/company/RAPIDFLEET/
594,Bayer Crop Sci.,https://www.screener.in/company/BAYERCROP/
595,Aztec Fluids,https://www.screener.in/company/544177/
596,Knowledge Marine,https://www.screener.in/company/KMEW/consolidated/
597,Garware Tech.,https://www.screener.in/company/GARFIBRES/consolidated/
598,Lotus Chocolate,https://www.screener.in/company/523475/
599,Artson,https://www.screener.in/company/522134/
600,Chavda Infra Ltd,https://www.screener.in/company/CHAVDA/
601,CARE Ratings,https://www.screener.in/company/CARERATING/consolidated/
602,Sudal Industries,https://www.screener.in/company/506003/
603,Saksoft,https://www.screener.in/company/SAKSOFT/consolidated/
604,Sugal & Damani,https://www.screener.in/company/511654/
605,Shrydus Indust.,https://www.screener.in/company/511493/consolidated/
606,Inspirisys Sol.,https://www.screener.in/company/INSPIRISYS/consolidated/
607,Goldiam Intl.,https://www.screener.in/company/GOLDIAM/consolidated/
608,Mahanagar Gas,https://www.screener.in/company/MGL/
609,Shelter Pharma,https://www.screener.in/company/543963/
610,Integra Engg.,https://www.screener.in/company/505358/consolidated/
611,Zydus Lifesci.,https://www.screener.in/company/ZYDUSLIFE/consolidated/
612,Nitta Gelatin,https://www.screener.in/company/506532/consolidated/
613,Agarwal Toughene,https://www.screener.in/company/AGARWALTUF/
614,Press. Senstive,https://www.screener.in/company/526773/
615,Palco Metals Ltd,https://www.screener.in/company/539121/consolidated/
616,Jyoti CNC Auto.,https://www.screener.in/company/JYOTICNC/consolidated/
617,Srivasavi Adhes.,https://www.screener.in/company/SRIVASAVI/
618,James Warren Tea,https://www.screener.in/company/538564/
619,DRS Dilip Road,https://www.screener.in/company/DRSDILIP/
620,The Anup Enginee,https://www.screener.in/company/ANUP/
621,Karnika Industri,https://www.screener.in/company/KARNIKA/
622,Jasch Gauging,https://www.screener.in/company/544112/
623,Shri Ahimsa,https://www.screener.in/company/SHRIAHIMSA/
624,Cellecor Gadgets,https://www.screener.in/company/CELLECOR/
625,Alufluoride,https://www.screener.in/company/524634/
626,Carraro India,https://www.screener.in/company/CARRARO/consolidated/
627,Ameya Precision,https://www.screener.in/company/AMEYA/
628,Pranik Logistics,https://www.screener.in/company/PRANIK/
629,Simplex Castings,https://www.screener.in/company/513472/
630,Coromandel Inter,https://www.screener.in/company/COROMANDEL/consolidated/
631,Skipper,https://www.screener.in/company/SKIPPER/
632,Divyadhan Recy.,https://www.screener.in/company/DIVYADHAN/
633,Hindustan Copper,https://www.screener.in/company/HINDCOPPER/
634,Veedol Corporat,https://www.screener.in/company/VEEDOL/consolidated/
635,Khazanchi Jewell,https://www.screener.in/company/543953/
636,Vishnusurya,https://www.screener.in/company/VISHNUINFR/
637,Supreme Petroch.,https://www.screener.in/company/SPLPETRO/
638,D.K. Enterprises,https://www.screener.in/company/DKEGL/consolidated/
639,Piotex,https://www.screener.in/company/544178/
640,Parmeshwar Metal,https://www.screener.in/company/544330/
641,Baroda Extrusion,https://www.screener.in/company/513502/
642,Bemco Hydraulics,https://www.screener.in/company/522650/consolidated/
643,Zeal Global Serv,https://www.screener.in/company/ZEAL/consolidated/
644,Unimech Aero.,https://www.screener.in/company/UNIMECH/consolidated/
645,U P Hotels,https://www.screener.in/company/509960/
646,Grauer & Weil,https://www.screener.in/company/GRAUWEIL/consolidated/
647,KSB,https://www.screener.in/company/KSB/consolidated/
648,Krishna Defence,https://www.screener.in/company/KRISHNADEF/
649,Pudumjee Paper,https://www.screener.in/company/PDMJEPAPER/
650,Intl. Travel Hse,https://www.screener.in/company/500213/
651,Fineotex Chem,https://www.screener.in/company/FCL/consolidated/
652,Kernex Microsys.,https://www.screener.in/company/KERNEX/consolidated/
653,Seven Hill Inds.,https://www.screener.in/company/511760/
654,Cello World,https://www.screener.in/company/CELLO/consolidated/
655,Vadilal Enterp.,https://www.screener.in/company/519152/
656,Cargotrans Marit,https://www.screener.in/company/543618/consolidated/
657,Arham Tech,https://www.screener.in/company/ARHAM/consolidated/
658,Accent Microcell,https://www.screener.in/company/ACCENTMIC/
659,Sattrix,https://www.screener.in/company/544189/consolidated/
660,N G Industries,https://www.screener.in/company/530897/
661,Naapbooks,https://www.screener.in/company/543351/
662,Siemens,https://www.screener.in/company/SIEMENS/consolidated/
663,Interarch Build.,https://www.screener.in/company/INTERARCH/
664,Cont. Petroleums,https://www.screener.in/company/523232/
665,Indian Emuls,https://www.screener.in/company/IEML/
666,Beacon Trust.,https://www.screener.in/company/BEACON/consolidated/
667,Man Infra,https://www.screener.in/company/MANINFRA/consolidated/
668,Kewal Kir.Cloth.,https://www.screener.in/company/KKCL/
669,Jamna Auto Inds.,https://www.screener.in/company/JAMNAAUTO/consolidated/
670,IIRM Holdings,https://www.screener.in/company/526530/consolidated/
671,OBSC Perfection,https://www.screener.in/company/OBSCP/
672,CMS Info Systems,https://www.screener.in/company/CMSINFO/consolidated/
673,Identical Brains,https://www.screener.in/company/IDENTICAL/
674,Sky Gold & Diam.,https://www.screener.in/company/SKYGOLD/consolidated/
675,Delta Auto.,https://www.screener.in/company/DELTIC/
676,Mach Conferences,https://www.screener.in/company/544248/
677,Cipla,https://www.screener.in/company/CIPLA/consolidated/
678,Indobell Insul.,https://www.screener.in/company/544334/
679,Godawari Power,https://www.screener.in/company/GPIL/consolidated/
680,Maithan Alloys,https://www.screener.in/company/MAITHANALL/consolidated/
681,Silkflex,https://www.screener.in/company/SILKFLEX/
682,Rudra Gas,https://www.screener.in/company/544121/
683,EIH,https://www.screener.in/company/EIHOTEL/consolidated/
684,Patdiam Jeweller,https://www.screener.in/company/539401/
685,Vasa Denticity,https://www.screener.in/company/DENTALKART/
686,Remus Pharma.,https://www.screener.in/company/REMUS/consolidated/
687,Chetana,https://www.screener.in/company/CHETANA/consolidated/
688,Dr Reddy's Labs,https://www.screener.in/company/DRREDDY/consolidated/
689,ICRA,https://www.screener.in/company/ICRA/consolidated/
690,Sanrhea Tech.,https://www.screener.in/company/514280/
691,SJS Enterprises,https://www.screener.in/company/SJS/consolidated/
692,Malpani Pipes,https://www.screener.in/company/544351/
693,Manorama Indust.,https://www.screener.in/company/MANORAMA/
